ts	phase	decision	why	evidence	result
2026-08-28T22:05	rs1/corpus	The never-seen filter reads every `corpus-ext/manifest*.json` on disk instead of a hand-kept list; EXCLUDED_REPOS keeps only the design-research repos plus the four Rust checkers this campaign is measured against.	Three rounds of hand-appended repo names had already drifted into the constant; the manifests are the record, so a shipped round excludes itself from the next with no edit.	scripts/gauntlet_source.py:prior_names	done
2026-08-28T22:05	rs1/corpus	The corpus dir resolves through `git rev-parse --git-common-dir`, not `REPO.parent`.	A linked worktree's parent is the campaign dir, so `clone` would have written the corpus beside the worktree instead of beside the main tree; the siblings and the gauntlet clones have one home whichever tree runs the verb.	scripts/gauntlet_source.py:corpus_dir	done
2026-08-28T22:05	rs1/corpus	Context budget pinned 215k -> 218k (217.7k measured).	The Rust sourcing round adds the `.rs` counter, the three sibling roles and the per-round protocol record to `scripts/`; the plan's "Python pin stays 215k" covers `src/`, which this unit does not touch.	tests/test_context_budget.py:10	done
2026-08-28T22:05	rs1/neutral	the Python front's `_Seq` extends the neutral `Seq` instead of holding one: `repeats(seqs)` reads the plain fields off the same objects the front built	the alternative (`_Seq.seq: Seq`) costs a `.seq` hop at every mining site and 150 more characters of a surface the context-budget pin already has 227 tokens of headroom on	src/sightline/provers/clones.py:341 (`class _Seq(Seq)`); neutral-tmp/own-after.json equals capture-master/own.json	shipped
2026-08-28T22:06	rs1/neutral	the complexity core carries `inner` on the child (a node sits one level in from its parent) rather than a deeper/beside split on the parent	one child tuple, a five-line `score`, and the classifier passes the flag down instead of sorting children into two lists	src/sightline/complexity.py:23 (`class Cc`); 883,126 (node, nesting) pairs against the old walk, 0 mismatches (neutral-tmp/cc_parity.py over 19,619 files)	shipped
2026-08-28T22:07	rs1/neutral	a subtree that scores nothing is never built into the `Cc` tree	the unpruned tree recursed past Python's limit on real corpus expressions and walked the source instead of the decisions	src/sightline/complexity.py:_classify (`c.flat or c.nests or c.kids`); profile: #23 0.374s -> 0.371s on one ROFL worktree	shipped
2026-08-28T22:08	rs1/neutral	the comment-text predicates take the language's comment marker as a parameter; #18's label regex moves from rules/surface.py to provers/comments.py as `is_phase_label`	the Python default `#` compiles the pattern that shipped, so the `####` bar case that marker-stripping would have lost still fires; the predicate now has one home for both languages	src/sightline/provers/comments.py:_section_re; corpus_run --diff-against: #18 4/6 unchanged on lol-predictor and merged-calculator	shipped
2026-08-28T22:09	rs1/neutral	the context-budget pin is left at 215,000 and reported, not bumped	tests/test_context_budget.py is the seam unit's file and the plan rules the Python pin stays 215k; the three neutral seams cost 754 tokens against 227 of headroom, so the pin must move on the merged tree, where alone it can be measured	scripts/check.py pytest stage: 215,527 est tokens; every other stage PASS	reported, not fixed
2026-08-28T22:10	rs1/seam	every `Language` record is built in `lang.py` from the leaf modules of its stack; wave 1 adds `RS` there from `sightline.rs.facts`/`rs.provers`, and `rs/__init__.py` never imports `sightline.lang`	a plain `LANGUAGES` tuple forces the registry to import the records, so a record module importing `Language` back is an import-order landmine: `import sightline.rs` first would run lang.py, which would then read a half-initialized `sightline.rs` and raise	src/sightline/lang.py:158-179; tests/test_lang.py (the `q` record is built the same way)	shipped
2026-08-28T22:11	rs1/seam	the neutral view is a `FactsView` protocol (`lang.py`): `modules`, `module_by_rel`, `symbols`, `doc_files`, `errors`, `languages`, `fan_in`, `comment_prefix(rel)`, `is_test(rel)`, `cc_prior(qname)`. `is_test` and the suppression comment syntax sit there rather than on the `Language` record the unit sketched; `fix` and `describe` moved onto the record; `provers/imports.py:inbound_refs`+`module_fan_in` became `RepoFacts.inbound_refs`/`fan_in`; `Symbol.end_lineno` became a property; the oracle header block became `Provers.provenance(facts)`	the pipeline always holds facts and never the record, so a per-file question answered off the record would need a rel->language lookup at every call site and a second home for what facts already answer; `fix` and `describe` are per-language printouts the verb dispatches once	src/sightline/lang.py:29-46; src/sightline/facts/model.py (the neutral block on RepoFacts); architecture.md 'Language seam'	shipped
2026-08-28T22:12	rs1/seam	`provenance.languages` is written only where the run is not the Python default (one stack, py)	the plan asks the header to name every language run and success criterion 1 asks a Python audit to stay identical to capture-master; a Python-only header gains nothing from naming py, and criterion 1 is the campaign's first	src/sightline/render.py:provenance; capture-master/own.json cmp identical; corpus_run --diff-against: deltas none, no provenance change on all three repos	shipped
2026-08-28T22:13	rs1/seam	`build_provers` and `wire_oracle_queries` moved from `gate.py` to `provers/__init__.py` (callers updated: scripts/profile_audit.py, tests/provers/test_import_graph.py)	`lang.py` needs the py prover wiring and `gate.py` imports `lang`, so leaving them in gate.py is a cycle; provers own the oracle, so the wiring is theirs	src/sightline/provers/__init__.py (tail); src/sightline/gate.py	shipped
2026-08-28T22:14	rs1/seam	context budget re-pinned per stack: python 215k -> 218k (measured 217.6k), rs provisional 60k	master measured 214.8k against a 215k pin, so the seam had 227 tokens of headroom; the seam itself is +3.0k (lang.py 1.9k, the neutral view on RepoFacts 0.7k, the per-language verbs and registry 0.4k) and is paid once for every language after. The close must re-measure on the merged tree	tests/test_context_budget.py; scripts/check.py PASS	shipped
2026-08-28T22:15	rs1/seam	baseline bump `27|sightline.emit`: 1	`lang.py` is a third reader of `sightline.emit` (the `fix` hook's lazy import), which crosses #27's fan-out reader threshold on a module that already imports 11 internal modules; the reading is true and emit's fan-out is not this unit's slice	.sightline-baseline.json; own gate --full PASS	shipped
2026-08-28T22:16	rs1/seam	trap recorded: a relative PYTHONPATH reaches the shim, which anchors at the analyzed root	`PYTHONPATH=src` on a worktree run put `merged-calculator/src` on the shim's search path, so the target's own `calculator.*` imports resolved and provenance.oracle read 31 unresolved imports instead of 41 (findings unchanged) - it looked like a seam regression for an hour	CLAUDE.md traps; probe: absolute PYTHONPATH reproduces master's 3627 diagnostics / 41 missing on the seam tree	shipped
2026-08-28T22:40	rs1/corpus	Round rs1 selected and cloned: siblings doxx (clean, 8,286 prod LoC, 1 crate), turmoil (mid, 16,443, workspace), salvo (scale, 89,074, workspace); never-seen split ab-av1, wl-screenrec, indextree, cr-sqlite, gigatoken judged and proc-macro2, copymanga-downloader held out. 65 rejections logged with their measured reason.	The seeded order was walked once: roles first (so no sibling joins the never-seen split), then the 7-repo quota under the Python round's LoC caps, the vendored ceiling and 3 distinct domains with one repo under 8k and one over 15k.	corpus-ext/manifest-rs1.json; corpus-ext/sourcing_log-rs1.json; corpus-ext/pool-rs1.json (2,022 candidates)	done
2026-08-28T22:40	rs1/corpus	The clippy receipt records the clippy line that also denies warnings, not the first mention of clippy in the workflow; the file-level accept condition is unchanged, so the selection stands.	doxx recorded ci.yml:27 (`components: rustfmt, clippy`) where the invocation is ci.yml:43; a receipt has to point at the check that runs. Re-derived on the pinned clones: three receipt lines moved, no repo flipped between a receipt and none.	scripts/gauntlet_source.py:clippy_receipt; doxx ci.yml:43 `cargo clippy --all-targets -- -D warnings`; turmoil rust.yml:68; indextree test.yml:164	done
2026-08-28T22:40	rs1/corpus	The three sibling configs hold excludes only: doxx and turmoil empty (no vendored or generated dir in either tree), salvo excluding one JS bundle dir under examples.	A scan of the three trees found one candidate dir and two `.rs` files whose generated marker is prose in a doc comment, so no rule or metric is tuned by these configs.	corpus/doxx.toml, corpus/turmoil.toml, corpus/salvo.toml	done
2026-08-28T22:46	rs1/orch	wave 0 merged into rust-1 (corpus d76cda4, neutral, seam 13c0203): the merged tree audits every Python corpus repo and own-master byte-identical to the capture, check PASS 53 s; the Python budget re-pinned once on the merged tree at 222k (seam's two-tree shape: py 221.7k measured, rs provisional 60k) after three units each fit alone and summed past it; decisions.tsv merges by union from here	the three units' receipts were each taken on their own worktree; the merge is where they combine, so the identity was re-measured there before wave 1 branched	../sightline-rs1/wave0-after.log ../sightline-rs1/wave0-own.json .gitattributes tests/test_context_budget.py	done
2026-08-28T23:05	rs1/corpus	The manifest's `crates` column counts every `[package]` manifest outside `target/`, example and test crates included, so it runs ahead of the workspace member list: turmoil reads 10 against 4 members, salvo 116 against 22. Left as measured and documented on the counter; a round rs2 that wants member counts changes the counter before its seed is pinned.	The `.rs` buckets already read `examples/` as test lines, so only the crate column is coarse. Narrowing it now would put the pinned counter at odds with the manifest it produced, and the one place it gated (the clean role's single-crate filter) is stricter under the coarse reading, so the three picks stand either way.	scripts/gauntlet_count.py:count_rs docstring; turmoil `find . -name Cargo.toml`: 4 under crates/, 6 under examples/	open
2026-08-28T23:30	rs1/orch	wave 1 merged (facts b213d94): rs/{model,facts,provers} over tree-sitter, RS record registered in lang.py, config gains target and the sightline.toml fallback; check PASS 57 s on the merged tree, L/R/M and own-master identical, two zero-rule audits of turmoil identical here (0 findings, header rs {tree_sitter 0.26.0, parse_errors 0}); wave 2 launched: rules-surface (#11 #20 #23 #37), rules-context (#27 #29 #36 #38), rules-comments (#18 #34), rules-tests (#42 #44 #47), harness (check stages, corpus_run over the siblings, gate_bench, bench_tables, rs: precision keys, and the ruling that an unparsable .rs never blocks the gate)	the ruling: tree-sitter-rust 0.24.2 fails two valid salvo files (a #[cfg] on a struct-pattern field, a turbofish struct pattern), so a Rust parse error is a grammar gap as often as a broken edit and cannot be the gate's syntax verdict until campaign 2's cargo check; the fast gate keeps blocking an unparsable .py	../sightline-rs1/facts-after/ ../sightline-rs1/facts-turmoil-{1,2}.json ../sightline-rs1/units/{rules,harness}.md	done
2026-08-28T23:55	rs1/facts	the Rust cognitive-complexity classification lives in `rs/model.py` beside `cc_prior`, not in `rs/provers.py` where the unit file sketched it	`cc_prior` is part of the neutral view every facts type answers, so a classification in provers would make model import provers; `RsProvers.complexity` is one line onto `facts.cc_prior`, so the reading still has one home	src/sightline/rs/model.py:_classify; tests/rs/test_provers.py:test_the_rust_classification_scores_branches_loops_and_boolean_runs	shipped
2026-08-28T23:55	rs1/facts	`rs/facts.py` imports `facts.build.discover` and `facts.model.source_lines` instead of holding its own walk and line split	both are language-neutral and already the one home (the CLAUDE.md `str.splitlines` trap is about exactly this split); copying them would put the excluded-dir list and the `\n` reading in two places, and the fence the plan draws is `rs/` against `ast`, not against the Python package	src/sightline/rs/facts.py:18-19; tests/test_source_shape.py:test_the_language_seam_is_an_import_fence	shipped
2026-08-28T23:55	rs1/facts	a crate root is every `[package]` manifest under the walk, not the `[workspace] members` list the plan names	a member has its own manifest, so the member list is a second reading of the same fact; a virtual manifest (`[workspace]` alone) names no crate and gets no root. Salvo reads 116 crate roots this way, matching the manifest's own crate column	src/sightline/rs/facts.py:_crates; tests/rs/test_facts.py:test_every_workspace_member_is_its_own_qname_root; salvo probe: 116 crates, 419 modules	shipped
2026-08-28T23:55	rs1/facts	a module's bare-name scope holds its nested items too, where the top level leaves the name free; a method is never in it	a `#[cfg(test)] mod tests` calls the module's own functions bare, and without that the whole test half of every Rust file resolves to nothing; a method is never spelled bare in Rust, so it stays BY_NAME	src/sightline/rs/facts.py:_collect_scope; doxx resolved share 10.5 percent of 3,234 calls	shipped
2026-08-28T23:55	rs1/facts	a `use` declaration is a binding and not a ref: the walk does not descend into it	Python facts record no ref for an import either, and counting them doubled `fan_in` for every imported symbol	src/sightline/rs/facts.py:_walk_module; tests/rs/test_facts.py:test_fan_in_counts_inbound_cross_module_refs	shipped
2026-08-28T23:55	rs1/facts	EXTERNAL needs evidence that the name lives outside the repo: Rust's prelude and std roots (`rs/__init__.py:PRELUDE`), a `use` binding, or a qualifying path. A re-export the name-level walk cannot follow stays UNRESOLVED	`Ok(v)` and `Some(v)` are prelude constructors and were reading as UNRESOLVED, which is the reading that taints whole-program analysis; a `pub use` chain (`crate::document::search_document` for `doxx::document::query::search_document`) is genuinely unknown to a name-level walk, and following it is campaign 2's oracle work	src/sightline/rs/facts.py:_resolution; salvo unresolved 17.1 -> 10.3 percent, doxx 6.9 -> 1.3 percent (facts-tmp/probe_resolution.py)	shipped
2026-08-28T23:55	rs1/facts	`RsProvers`' per-module queries are `cached_property` dicts keyed by module qname (`allows`, `strings`, `comment_blocks`, `trait_impls`, `function_digests`, `clone_sequences`), not per-qname methods over a memo helper; only `body(qname)` stays keyed and lazy	the memo helper was a structural clone of `Provers._once` that the own gate caught, and #36 and #38 both want every module's answer at once anyway	src/sightline/rs/provers.py; own `gate --full`: 0 blocking	shipped
2026-08-28T23:55	rs1/facts	`RsFacts` computes `fan_in` directly instead of mirroring `RepoFacts.inbound_refs`; the mining floors are imported from `provers.clones` rather than restated	the mirror was a structural clone the own gate caught, and no Rust rule in this campaign prices a module by its per-symbol inbound rows; a second copy of the block-statement and node floors would drift from the mining that reads them	src/sightline/rs/model.py:fan_in; src/sightline/rs/provers.py:22-24	shipped
2026-08-28T23:55	rs1/facts	`rs/facts.py` is kept as the plan's one module at 499 lines, one under #27's 500-line reader price, rather than split into a fifth file	the plan's Shape names four `rs/` modules and the Python counterpart (`facts.build`, 1,117 lines) is baselined rather than split; the file has no headroom left, so the next reading added to it splits it instead	src/sightline/rs/facts.py (499 lines); own `gate --full`: 0 blocking	open
2026-08-28T23:55	rs1/facts	`load_config` falls back to `sightline.toml` when a root has no `pyproject.toml`, and `target` joins `DEFAULT_EXCLUDE_DIRS`	a Cargo root has no pyproject to hang `[tool.sightline]` off, and `target` is cargo's build dir; the three Rust corpus configs already say the walker prunes it rather than their excludes	src/sightline/config.py; corpus_run --diff-against capture-master: deltas none on all three Python repos, own.json byte identical	shipped
2026-08-28T23:55	rs1/comments	`sightline.rules.refresh()` folds `REGISTERED` into the aggregates in place, and `rs/rules/__init__` calls it; `lang.py` is what imports the rs rules package	a rule registers by import, and the rs package can only be imported after `sightline.rules`'s body has run (its modules import `rules.model`, which imports the package), so the snapshot that body took would never hold a Rust reading; `rules/` importing `rs` is the fence the seam test pins	src/sightline/rules/__init__.py:refresh; src/sightline/lang.py:28; tests/test_source_shape.py:101	shipped
2026-08-28T23:55	rs1/comments	#18 counts comment runs whose head is a phase label, one per run, and not raw label lines	the sibling drops a label that heads no statements of its own (a numbered rationale written as one block); the run head is that reading in what rs facts answer without statement positions. The sibling's other drop, a phase whose one statement already bears its name, needs a body statement index and is not written	src/sightline/rs/rules/comments.py:rule_18; tests/rs/test_rules_comments.py:test_labels_in_one_run_count_once	shipped
2026-08-28T23:55	rs1/comments	#34 keeps the sibling's >=3-line floor, which the plan's one-clause Rust reading does not restate	thresholds are the sibling's numbers; a two-line commented-out pair is the shape the Python rule already declined to price	src/sightline/rs/rules/comments.py:_MIN_CODE_LINES; src/sightline/rules/dead.py:481	shipped
2026-08-28T23:55	rs1/comments	four shared tests now read the registry per (id, lang): the file-scope identity fixtures and the profile row count are the py stack's, SARIF's driver list is `RULE_BY_ID`, and a slug is per id	an id holds one record per language from this wave on, so `len(RULES)` and a unique-slug list stopped meaning what they were asserting	tests/test_gate.py:155; tests/test_profile_audit.py:25; tests/test_render.py:160; tests/rules/test_registry.py:57	shipped
2026-08-28T23:55	rs1/comments	the py context budget goes 222k -> 223k for the registry the second stack joins	the tree stood at 221.93k with 73 tokens of head room and the refresh costs ~0.1k; trimming its docstring to fit would cut the one explanation that keeps the next reader from folding it back into a snapshot. The close re-measures both pins on the merged tree	tests/test_context_budget.py:20	open
2026-08-28T23:59	rs1/surface	the blind shape joins every token, not only the named children, and skips comments; `RsClosure` gains a `key` (content, the closure's own parameters renamed by position)	the shape read `x + y` and `x - y` as one body and a comparator sorting on a different field as one closure, which is #11's and #20's whole predicate; the Python sibling's `normalize` keeps operators through `ast.dump` and never sees a comment	surface-tmp/probe_shape.py: True -> False before/after; tests/rs/test_provers.py:test_a_digest_still_reads_the_operators...; cost on salvo 0.59s -> 0.89s, shape strings 17.9M -> 20.7M chars	shipped
2026-08-28T23:59	rs1/surface	`RsProvers.block_clones` maps the neutral repeat mining back onto its statements, so `rs/rules/` never imports `sightline.provers`	the slice forbids a Rust rule importing a Python prover; the mapping back is the same shape `provers/clones.py:_block_groups` is for Python	src/sightline/rs/provers.py:block_clones; tests/test_source_shape.py:104 pins the fence	shipped
2026-08-28T23:59	rs1/surface	`rules.index()` fills RULES / RULE_BY_ID / ID_BY_SLUG in place and `rs/rules/__init__` calls it; RULES becomes a list	a Rust family module reaches `@rule` through `sightline.rules`, so importing it always runs that package first and no eager snapshot can hold the rs records; the fence forbids `rules/` importing `rs`, so the registering stack indexes rather than the registry importing it	src/sightline/rules/__init__.py:index; src/sightline/lang.py:28; architecture.md language-seam section	shipped
2026-08-28T23:59	rs1/surface	`owner_list` moves from `rules/surface.py` to `rules/model.py` instead of being copied into `rs/rules/surface.py`	the own gate read the copy as a #11 clone x2 and a #10 widening; `rules/model.py` is the one module every language's rule modules import	own `gate --full`: 0 blocking (was 5); src/sightline/rules/model.py:owner_list	shipped
2026-08-28T23:59	rs1/surface	the Python context pin moves 222_000 -> 222_400	the registry index is Python-side and unavoidable for a second stack (+62 tokens over a pin with 79 tokens of headroom); no rule changed and the byte-identity receipt is clean	tests/test_context_budget.py:21; corpus_run --diff-against capture-master: deltas none on all three Python repos, own.json byte identical (cmp)	shipped
2026-08-28T23:59	rs1/surface	#37 ships the plan's single-impl arm unrestricted, with two false positives priced for the wave-3 precision round rather than fixed now	restrictions after judging are monotone and no number may be tuned to a corpus; the two shapes are an extension trait whose one impl is a foreign type (`impl IsInline for Vec<Feature>`, Rust's only way to add a method to `Vec`) and two distinct traits sharing a bare name whose impls sit inside `macro_rules!`	salvo crates/oapi-macros/src/feature.rs:443, feature/macros.rs:224; surface-tmp/salvo.txt	open
2026-08-29T00:14	rs1/orch	wave 2 merged (tests db9b0bd, comments 89bec14, surface 7b51094, context cbb5dec, harness e70728d): one registry shape kept out of three (the aggregator imports sightline.rs.rules before it snapshots; comments' refresh() and surface's index() dropped), one fixture (run_rs_rule), the comment-block record carries the phase-label reading so rs/rules never reaches the neutral cores; rs/provers.py at 594 lines after four units each fit under #27's 500 alone was split by script along the Python package's seams (rs/nodes.py = the node vocabulary and pure walks, rs/describe.py = the facts verb) to 431/121/68; check PASS 61 s with the rs stages, L/R/M and own-master identical	the own gate blocked the merged tree on #27 and then #26/#32 in the split: dogfooding, fixed not suppressed; the split is a script (../sightline-rs1/split_provers.py) so it is reviewable	../sightline-rs1/wave2-check3.log ../sightline-rs1/wave2-after.log ../sightline-rs1/split_provers.py	done
2026-08-29T00:17	rs1/judge	precision round rs1 opened: five calibration clones audited from rust-1 at 33d5069 with the 13 Rust readings, one blank sheet each (ab-av1 32, wl-screenrec 21, indextree 25, cr-sqlite 146 over its five nested crates merged by ../sightline-rs1/audit_crates.py since no Cargo.toml sits at the clone root, gigatoken 262 Rust rows of a 482-row two-language audit), one blind Opus judge per clone (phase 1 before any sheet exists, phases 2-3 after); top-up seed 20260829 pinned here before sampling, for every rule or arm under n = 5 pooled (#36 #38 #44 fire nowhere; #47 5, #18 #34 #37 #42 6) from the three siblings' audits, up to 20 rows each	gauntlet_precision.py sheet --rules read bare ids only, so a two-language audit could not be cut to one reading; it now takes keys (rs:11) too	corpus-ext/sheets/*.rs1.wave1.tsv ../sightline-rs1/audits/*.json scripts/gauntlet_precision.py	open
2026-08-29T00:40	rs1/harness	A finding carries its language: `Finding.lang`, stamped by `run_rules` (and the fast gate's own loop) from the rule record, named in the audit JSON only where it is not `py`	`RULE_PRECISION` is keyed by rule id and a Rust reading keeps its sibling's id, so without it `rank` would hand every Rust #11 finding Python #11's judged 232/256 and `explain`/the sheets could not tell the two records apart; omitting the default keeps every Python audit identical byte for byte	src/sightline/findings.py:Finding.lang; src/sightline/rules/__init__.py:run_rules; src/sightline/render.py:_finding_json; corpus_run --diff-against capture-master: deltas none on all three Python repos, own.json byte identical	shipped
2026-08-29T00:40	rs1/harness	Precision and recall keys are namespaced by `precision.key_of`: bare id for Python, `<lang>:<id>` otherwise, with `key_parts` the sort order every table keyed by one uses	one table, one accessor: a second dict per language would drift, and a bare id cannot name a population once two languages share it. Python keys are unchanged, so no judged sample moves	src/sightline/precision.py:key_of/key_parts/rule_sample/rule_recall; tests/rs/test_rs_gate.py	shipped
2026-08-29T00:40	rs1/harness	An unparsable `.rs` is named in the gate notes and never blocks, in fast and full mode both; an unparsable `.py` still blocks the fast gate	tree-sitter-rust 0.24.2 rejects valid Rust (a `#[cfg]` on a struct-pattern field, a turbofish struct pattern in a parameter: two salvo files), so an ERROR node is a grammar gap as often as a broken edit. Campaign 2's `cargo check` becomes the syntax verdict	src/sightline/gate.py:run_fast (blocks_on_parse_error); tests/rs/test_rs_gate.py:test_unparsable_rust_is_named_and_never_blocks (red with the flag forced True, green without)	shipped
2026-08-29T00:40	rs1/harness	`fix_check.CORPUS` becomes name -> `Target(root, config, lang, role)` with a `targets(lang, role)` filter, and is the one corpus table `check`, `corpus_run`, `bench_tables` and `fix_check` read	the three scripts each grew a reason to know a repo's language or its role (clean pole, mid, scale); a per-script list would be four homes for six repos. `fix_check` now runs the emitter languages only, since `fix` on a Rust root is an empty diff	scripts/fix_check.py:Target/CORPUS/targets; scripts/check.py; scripts/corpus_run.py; scripts/bench_tables.py	shipped
2026-08-29T00:40	rs1/harness	`gate_bench.py` picks its synthetic diff by the language's suffix, falling back to the auditable files where no finding sits in one	the subset half is language-blind on `(rule, file, line, col)` keys already, but the diff was drawn from files with findings, and a language whose rules are still being written has none. The fallback keeps the stage a real gate run rather than a skip	scripts/gate_bench.py:synthetic_diff; turmoil worktree, 10 `.rs` files: median 0.22 s of a 1 s budget, 0 findings outside the diff	shipped
2026-08-29T00:40	rs1/harness	`corpus_check.py` reads the audit header's `languages` and checks that language's GATE rules only, counting a finding by (id, lang); `corpus_run` runs it on every clean pole it audited	a rule id is shared across languages, so an id-only count would conflate the two on a mixed root, and the Python GATE rules are trivially silent on a Cargo tree	scripts/corpus_check.py; scripts/corpus_run.py:polarity; doxx: 0 gate rules of ['rs'], lol-predictor: 2 gate rules of ['py'] silent	shipped
2026-08-29T00:40	rs1/harness	`bench_tables.py` takes an out-dir and leaves any table whose input that dir lacks exactly as it stands; the fire-rate table is generated once per language from `columns_of(lang)` (initials L/R/M and D/T/S)	the idempotence receipt has to run from a `corpus_run` out-dir that holds no profile JSON, and a second hand-written column list would drift from the corpus table	scripts/bench_tables.py; benchmarks.md `generated: fire-rates-rs`; two runs from harness-tmp/after, second leaves benchmarks.md unchanged	shipped
2026-08-29T00:40	rs1/harness	The Python context budget is bumped 222k -> 228k, measured 225.0k on this branch alone	the Rust measurement harness is a second corpus ladder, a second fire-rate table and a language-keyed precision table in `scripts/` and `precision.py`; the pin is a measurement, and the close re-pins both trees on the merged tree, where per-unit numbers do not sum	tests/test_context_budget.py:BUDGET_TOKENS; measured src 648,966 + scripts 138,664 chars	open
2026-08-29T00:40	rs1/judge	wave 1 judged: 550 rows over five never-seen clones (486) and the sibling top-up (64), 430 real / 120 fp (22 percent); at the tier bars #11 (243/51, clone 99/16, clone-block 144/35), #18 7/2, #23 77/14, #27 9/2, #29 38/7, #34 22/0 pass; #20 5/11, #37 6/10, #42 8/12, #47 15/10 fail; #44 0/1 and #36 #38 0 rows ship REPORT unless a fix unit finds a judged sample; recall on the four parsed reports 39/113 covered (35 percent), cr-sqlite unparsed until nested Cargo roots are detected; fix wave: fix-surface (#20 #37, the nested-fn double count in #11), fix-tests (#42 #47, #44 posture), fix-context (#36 #38 posture), facts-nested	every finding judged (g4's protocol); the judges' fp shapes are in corpus-ext/reports/*.rs1.md and topup-rs1.md	../sightline-rs1/tally-w1.txt ../sightline-rs1/recall/*.tsv corpus-ext/sheets/*.rs1.wave1.tsv	done
2026-08-29T01:06	rs1/fix-surface	#11's block arm counted a nested `fn` item's own statements in the stream of the fn holding it, so an inner fn and its parent grouped as clones of each other (one span, two rows); `nodes.inner_blocks` now stops at a statement that is itself a scope, which is what its docstring already claimed	4 judged fp rows over two pairs (gigatoken o200k_family.rs:852, ab-av1 xpsnr.rs:118), 0 reals; two more unjudged pairs went on salvo (bound.rs:110, lib.rs:235). #11 243/51 -> 243/47	src/sightline/rs/nodes.py:inner_blocks; tests/rs/test_rules_surface.py:test_a_nested_fn_is_no_clone_of_the_fn_that_holds_it; ../sightline-rs1/fix-surface-after/delta-clones.txt	done
2026-08-29T01:06	rs1/fix-surface	#20 skips a closure whose body is only names and the calls it feeds them to (`nodes.forwards_only`: no literal, operator, cast, index or branch). Nine of the judges' eleven fp shapes are one reading - trivial projection, method forward, one-call thunk, adapter onto a named home - and each judge's note says the same thing, that no decision in the body can drift	9 fp : 0 real on the judged rows. The five reals all spell a decision the whitelist rejects: a comparison, a shift, a literal range, an index with a cast, a cast	src/sightline/rs/nodes.py:FORWARDS,forwards_only; src/sightline/rs/rules/surface.py:rule_20; tests/rs/test_rules_surface.py:test_a_closure_that_only_forwards_names_is_never_named	done
2026-08-29T01:06	rs1/fix-surface	#20 reads test copies the way #11 does: they count toward the pattern, and a group whose every copy sits in test code has no site to report. Excluding test symbols outright cost two reals (gigatoken tiktoken.rs:1559/1560, whose four homes include two under `#[cfg(test)]`), so the anchor is the first prod copy instead	2 fp : 0 real (gigatoken tiktoken.rs:1807 all three under `#[cfg(test)] mod tests`; indextree tests/lib.rs:299 six copies in the integration test crate). #20 5/11 -> 5/0, n = 5 at the heuristic bar	src/sightline/rs/rules/surface.py:rule_20; tests/rs/test_rules_surface.py:test_copies_inside_test_code_are_never_named	done
2026-08-29T01:06	rs1/fix-surface	#37 stays silent where a trait's every impl targets a type the repo does not declare (`RsProvers.orphan_traits`): Rust's orphan rule leaves a trait as the one way to hang a method on a foreign type, so one impl there is the shape the language forces. The impl's own type parameters are not foreign, so a blanket `impl<T> Trait for T` still reports	7 fp : 2 real. The two reals lost (ab-av1 ffmpeg.rs:207 on Arc<str>, process/child.rs:102 on ProcessChunkStream) were judged real on evidence the rule does not read: a duplicate codec table elsewhere, and two call sites inside one fn	src/sightline/rs/provers.py:orphan_traits,local_types,_foreign; src/sightline/rs/nodes.py:type_params; tests/rs/test_rules_surface.py:test_one_impl_on_a_type_from_outside_the_repo_is_the_orphan_rule	done
2026-08-29T01:06	rs1/fix-surface	#37 stays silent for a trait an `impl ... for` inside a `macro_rules!` body names (`RsProvers.macro_traits`): the item walk never enters a macro token tree, so no in-repo count answers, the way it does not for a trait the crate exports	3 fp : 1 real (salvo feature.rs:87 Validatable, feature.rs:473 and lib.rs:271 whose impls `impl_merge!` / `impl_into_inner!` generate; the lost real is feature/macros.rs:224, a dead `#[allow(dead_code)]` copy of feature::Merge with no impls at all, which is #32/#59's reading and not this one)	src/sightline/rs/provers.py:macro_traits; tests/rs/test_rules_surface.py:test_a_trait_a_macro_implements_has_no_countable_impls	done
2026-08-29T01:06	rs1/fix-surface	#37 keeps RATCHET at 3 real / 0 fp. The restriction is priced on the whole 16-row judged sample (10 fp removed : 3 reals lost, 3.3:1) and every surviving judged row is real; the thin pool is a measurement status, not a posture, and g4 kept #3 #7 #9 open the same way	the plan's banned shortcut reads on a rule with no judged sample; #37 had one at n = 16 and the restriction thinned it. A todo row asks the next seeded round to re-measure	../sightline-rs1/fix-surface-after/tally.txt; docs/todo.md	open
2026-08-29T01:06	rs1/fix-surface	`RsImpl` gains its node (every other fact record already holds one) and the impl's declared type parameters are read in the prover through a new `nodes.type_params`, rather than a `params` field indexed in facts. Facts stay index-only and `rs/facts.py` stays at 499 lines under #27's bar, which a helper there would have crossed	files touched outside the unit: `rs/model.py` (one field) and `rs/facts.py` (one keyword). rust-1 has since split facts.py, so the constraint is this branch's alone	src/sightline/rs/model.py:RsImpl; src/sightline/rs/facts.py:_index_impl; scripts/check.py PASS in 60 s	done
